CNUM;SurName;Name;MiddleName;BirthDay;City
ABAV6U;КАЗАКОВА;Марина;Вячеславовна;09.08.1994;Москва
ABAW81;КАЛАШНИКОВА;Ивона;Радомировна;14.11.1993;Москва
ABAWUN;КАЛАШНИКОВА;Ивона;Юстиновна;27.09.1994;Москва
ABAX13;КАЛАШНИКОВА;Лада;Аполлоновна;24.02.1995;Москва
ABAW9E;КАЛАШНИКОВА;Лолита;Ивановна;15.11.1993;Москва
ABAX8T;КАЛАШНИКОВА;Рада;Владимировна;20.10.1995;Москва
ABAWZA;КАЛАШНИКОВА;Симона;Альфредовна;21.12.1994;Москва
ABAX30;КАЛАШНИКОВА;Эльга;Гекторовна;16.04.1995;Москва
ABAWFT;КАЛАШНИКОВА;Юзефа;Арнольдовна;30.01.1994;Москва
ABAWT6;КАЛИНИНА;Августа;Борисовна;31.08.1994;Москва
ABAWNT;КАЛИНИНА;Алиса;Митрофановна;30.06.1994;Москва
ABAU84;КАЛИНИНА;Анэля;Архиповна;11.07.1995;Москва
ABAVZQ;КАЛИНИНА;Ася;Данииловна;23.11.1995;Москва
ABAX1G;КАЛИНИНА;Вероника;Ринатовна;28.01.1995;Москва
ABAWT2;КАЛИНИНА;Джульетта;Левовна;18.07.1994;Москва
ABAUBQ;КАЛИНИНА;Дионисия;Алановна;26.10.1995;Москва
ABAW56;КАЛИНИНА;Лариса;Рандольфовна;02.11.1995;Москва
ABAVYF;КАЛИНИНА;Лейла;Гекторовна;18.08.1995;Москва
ABAWLE;КАЛИНИНА;Мирдза;Антуановна;28.04.1994;Москва
ABAVX7;КАЛИНИНА;Эдда;Горимировна;26.09.1995;Москва
ABAVXN;КАПУСТИНА;Алана;Рэмовна;26.08.1995;Москва
ABAWVR;КАПУСТИНА;Анита;Рустэмовна;27.10.1994;Москва
ABAWKY;КАПУСТИНА;Ася;Варламовна;14.06.1994;Москва
ABAUTC;КАПУСТИНА;Веселина;Венедиктовна;28.01.1994;Москва
ABAUPT;КАПУСТИНА;Майя;Трифоновна;27.10.1993;Москва
ABAV67;КАПУСТИНА;Моника;Арвидовна;08.08.1994;Москва
ABAVE2;КАПУСТИНА;Руслана;Александровна;14.10.1994;Москва
ABAV1E;КАПУСТИНА;Сарра;Егоровна;14.05.1994;Москва
ABAUT7;КАПУСТИНА;Тамара;Афиногеновна;04.01.1994;Москва
ABAU0T;КАРПОВА;Алевтина;Степановна;05.04.1995;Москва
ABAV3W;КАРПОВА;Альбина;Арамовна;29.05.1994;Москва
ABAU3U;КАРПОВА;Джулия;Гаспаровна;10.05.1995;Москва
ABAV4T;КАРПОВА;Диодора;Христофоровна;23.06.1994;Москва
ABAV9W;КАРПОВА;Луиза;Рустамовна;21.09.1994;Москва
ABAX24;КАРПОВА;Розмари;Кондратовна;14.03.1995;Москва
ABAUHU;КАРПОВА;Эллада;Харитоновна;13.12.1995;Москва
ABAV40;КАРПОВА;Юлия;Геральдовна;28.07.1994;Москва
ABAVPN;КИРИЛЛОВА;Агнесса;Афиногеновна;16.05.1995;Москва
ABAX1L;КИРИЛЛОВА;Амина;Ремовна;20.03.1995;Москва
ABAVGJ;КИРИЛЛОВА;Антонина;Богдановна;05.02.1995;Москва
ABAX0A;КИРИЛЛОВА;Илзе;Леоновна;10.01.1995;Москва
ABAVVP;КИРИЛЛОВА;Лия;Ричардовна;01.09.1995;Москва
ABAX16;КИРИЛЛОВА;Маргарита;Анисимовна;21.02.1995;Москва
ABAUHW;КИРИЛЛОВА;Милана;Ринатовна;21.12.1995;Москва
ABAUPA;КИРИЛЛОВА;Милица;Константиновна;29.10.1993;Москва
ABAVDC;КИРИЛЛОВА;Симона;Геронтовна;22.11.1994;Москва
ABAWAS;КИРИЛЛОВА;Эллада;Алановна;06.12.1993;Москва
ABAVBU;КИРИЛЛОВА;Эрика;Антониновна;13.11.1994;Москва
ABAVRF;КИРИЛЛОВА;Яна;Ролановна;15.04.1995;Москва
ABAWPJ;КИСЕЛЁВА;Евдокия;Гораздовна;27.06.1994;Москва
ABAUYX;КИСЕЛЁВА;Земфира;Иакинфовна;19.02.1994;Москва
ABAX82;КИСЕЛЁВА;Лариса;Радомировна;05.09.1995;Москва
ABAU4K;КИСЕЛЁВА;Любомира;Рональдовна;17.05.1995;Москва
ABAX2Y;КИСЕЛЁВА;Мануэла;Арамовна;31.03.1995;Москва
ABAV12;КИСЕЛЁВА;Розалия;Владиславовна;28.04.1994;Москва
ABAWW6;КИСЕЛЁВА;Руфина;Гаральдовна;11.10.1994;Москва
ABAWM7;КИСЕЛЁВА;Сарра;Степановна;26.05.1994;Москва
ABAWW7;КИСЕЛЁВА;Устина;Гораздовна;26.12.1994;Москва
ABAV6D;КИСЕЛЁВА;Фрида;Гвидоновна;01.09.1994;Москва
ABAU20;КИСЕЛЁВА;Эллада;Романовна;30.03.1995;Москва
ABAUTV;КНЯЗЕВА;Агнесса;Владленовна;13.02.1994;Москва
ABAX45;КНЯЗЕВА;Венера;Антиповна;16.05.1995;Москва
ABAU8K;КНЯЗЕВА;Дана;Павеловна;08.07.1995;Москва
ABAV2N;КНЯЗЕВА;Иоанна;Артамоновна;03.07.1994;Москва
ABAVK0;КНЯЗЕВА;Иоанна;Владленовна;25.12.1994;Москва
ABAVU5;КНЯЗЕВА;Луиза;Арсеновна;14.07.1995;Москва
ABAWER;КНЯЗЕВА;Надежда;Аксёновна;19.02.1994;Москва
ABAUQY;КОВАЛЁВА;Джемма;Пётровна;26.11.1993;Москва
ABAV29;КОВАЛЁВА;Ираида;Аксёновна;27.05.1994;Москва
ABAVVV;КОВАЛЁВА;Капитолина;Мэлоровна;15.07.1995;Москва
ABAUHQ;КОВАЛЁВА;Стефания;Гелеоновна;25.12.1995;Москва
ABAUWL;КОВАЛЁВА;Элла;Егоровна;17.02.1994;Москва
ABAV45;КОЗЛОВА;Алиса;Филатовна;03.06.1994;Москва
ABAWKM;КОЗЛОВА;Ася;Федотовна;05.05.1994;Москва
ABAWT0;КОЗЛОВА;Джулия;Ладимировна;23.08.1994;Москва
ABAV7K;КОЗЛОВА;Мануэла;Геральдовна;14.08.1994;Москва
ABAWGU;КОЗЛОВА;Наида;Рашидовна;12.03.1994;Москва
ABAU8R;КОЗЛОВА;Янина;Рубеновна;08.08.1995;Москва
ABAUCT;КОЛЕСНИКОВА;Анэля;Пётровна;21.09.1995;Москва
ABAWAV;КОЛЕСНИКОВА;Глафира;Густавовна;24.11.1993;Москва
ABAVFQ;КОЛЕСНИКОВА;Глафира;Мэлоровна;12.12.1994;Москва
ABAWM0;КОЛЕСНИКОВА;Джозефина;Ахматовна;25.06.1994;Москва
ABAVL1;КОЛЕСНИКОВА;Клариса;Филатовна;08.03.1995;Москва
ABAWBX;КОЛЕСНИКОВА;Марица;Алановна;16.01.1994;Москва
ABAWQH;КОЛЕСНИКОВА;Оксана;Романовна;28.07.1994;Москва
ABAVG2;КОЛЕСНИКОВА;Рената;Ральфовна;19.01.1995;Москва
ABAV7A;КОЛЕСНИКОВА;Римма;Гораздовна;21.08.1994;Москва
ABAUW6;КОЛЕСНИКОВА;Роза;Гранитовна;02.04.1994;Москва
ABAX35;КОЛЕСНИКОВА;Устина;Спиридоновна;15.06.1995;Москва
ABAUQ9;КОЛЕСНИКОВА;Юзефа;Варламовна;09.11.1993;Москва
ABAW4V;КОЛОБОВА;Ариадна;Юлиановна;30.11.1995;Москва
ABAUC5;КОЛОБОВА;Венера;Левовна;25.09.1995;Москва
ABAX0G;КОЛОБОВА;Наталья;Гайдаровна;03.02.1995;Москва
ABAWJA;КОЛОБОВА;Раиса;Антиповна;09.06.1994;Москва
ABAW9V;КОЛОБОВА;Раиса;Аргентовна;04.11.1993;Москва
ABAUU4;КОЛОБОВА;Роксана;Вадимовна;13.01.1994;Москва
ABAUK9;КОМАРОВА;Алевтина;Вячеславовна;20.08.1993;Москва
ABAX1Q;КОМАРОВА;Алина;Федотовна;05.04.1995;Москва
ABAUAN;КОМАРОВА;Алиса;Алевтиновна;01.09.1995;Москва
ABAWCH;КОМАРОВА;Лаура;Трифоновна;21.03.1994;Москва
ABAX56;КОМАРОВА;Маргарита;Харитоновна;22.06.1995;Москва
ABAUXT;КОМАРОВА;Марта;Лавровна;19.04.1994;Москва
ABAWFN;КОМАРОВА;Олеся;Мстиславовна;23.02.1994;Москва
ABAX7W;КОМАРОВА;Розмари;Ральфовна;01.09.1995;Москва
ABAX25;КОМИССАРОВА;Агафья;Альбиновна;01.05.1995;Москва
ABAX6G;КОМИССАРОВА;Агнесса;Станиславовна;17.07.1995;Москва
ABAWQ9;КОМИССАРОВА;Дионисия;Радамесовна;01.09.1994;Москва
ABAV0T;КОМИССАРОВА;Евдокия;Фроловна;13.05.1994;Москва
ABAWY1;КОМИССАРОВА;Изабелла;Евграфовна;22.11.1994;Москва
ABAVTQ;КОМИССАРОВА;Лидия;Аргентовна;08.09.1995;Москва
ABAWDL;КОМИССАРОВА;Майя;Данииловна;26.02.1994;Москва
ABAW8E;КОМИССАРОВА;Марьяна;Роальдовна;06.10.1993;Москва
ABAX8V;КОМИССАРОВА;Нателла;Арвидовна;01.11.1995;Москва
ABAW1K;КОМИССАРОВА;Нелли;Алевтиновна;26.08.1993;Москва
ABAWW5;КОМИССАРОВА;Сима;Гвидоновна;22.12.1994;Москва
ABAVVS;КОМИССАРОВА;Урсула;Афиногеновна;16.08.1995;Москва
ABAV80;КОМИССАРОВА;Эдда;Ричардовна;15.08.1994;Москва
ABAUR8;КОМИССАРОВА;Эльза;Михаиловна;12.12.1993;Москва
ABAU0S;КОМИССАРОВА;Янита;Христофоровна;17.04.1995;Москва
ABAX5R;КОНДРАТЬЕВА;Василиса;Евграфовна;18.07.1995;Москва
ABAX4G;КОНДРАТЬЕВА;Дина;Родионовна;02.07.1995;Москва
ABAWE7;КОНДРАТЬЕВА;Илзе;Вадимовна;29.12.1993;Москва
ABAX6X;КОНДРАТЬЕВА;Лина;Рустемовна;12.09.1995;Москва
ABAWPS;КОНДРАТЬЕВА;Лина;Станиславовна;23.07.1994;Москва
ABAVXK;КОНДРАТЬЕВА;Павла;Альбертовна;24.07.1995;Москва
ABAX2J;КОНДРАТЬЕВА;Рема;Гарольдовна;06.04.1995;Москва
ABAWH0;КОНДРАТЬЕВА;Урсула;Ренальдовна;15.01.1994;Москва
ABAX3D;КОНОВАЛОВА;Георгина;Святославовна;23.05.1995;Москва
ABAV54;КОНОВАЛОВА;Ирина;Всеволодовна;01.07.1994;Москва
ABAW18;КОНОВАЛОВА;Карина;Адамовна;30.12.1995;Москва
ABAWXW;КОНОВАЛОВА;Стефания;Харитоновна;06.11.1994;Москва
ABAUTF;КОНОВАЛОВА;Эсмеральда;Венедиктовна;01.02.1994;Москва
ABAVL0;КОНОВАЛОВА;Яна;Ричардовна;04.03.1995;Москва
ABAVTX;КОНОНОВА;Августа;Аскольдовна;31.08.1995;Москва
ABAU26;КОНОНОВА;Аюна;Ахматовна;19.04.1995;Москва
ABAVKZ;КОНОНОВА;Дайна;Ридовна;27.02.1995;Москва
ABAVVW;КОНОНОВА;Дебора;Андриановна;19.07.1995;Москва
ABATYP;КОНОНОВА;Земфира;Трифоновна;17.02.1995;Москва
ABAWUL;КОНОНОВА;Леонида;Аргентовна;08.10.1994;Москва
ABAU31;КОНОНОВА;Мирра;Спиридоновна;05.05.1995;Москва
ABAWBU;КОНОНОВА;Юна;Геодаровна;19.12.1993;Москва
ABAWX4;КОНСТАНТИНОВА;Виталина;Герасимовна;23.12.1994;Москва
ABAVMU;КОНСТАНТИНОВА;Даниэла;Юлиановна;09.04.1995;Москва
ABAW3F;КОНСТАНТИНОВА;Инесса;Арнольдовна;16.12.1995;Москва
ABAVAY;КОНСТАНТИНОВА;Инна;Данииловна;24.10.1994;Москва
ABAWNA;КОНСТАНТИНОВА;Казимира;Аксёновна;21.04.1994;Москва
ABAV31;КОНСТАНТИНОВА;Лола;Радамесовна;02.06.1994;Москва
ABAWFZ;КОНСТАНТИНОВА;Людмила;Гертрудовна;03.02.1994;Москва
ABAWLR;КОНСТАНТИНОВА;Мануэла;Альфредовна;30.05.1994;Москва
ABAV7X;КОНСТАНТИНОВА;Рема;Андроновна;31.08.1994;Москва
ABAU62;КОНСТАНТИНОВА;Таира;Олеговна;14.06.1995;Москва
ABAUGX;КОНСТАНТИНОВА;Тамара;Анисимовна;03.12.1995;Москва
ABAX6B;КОПЫЛОВА;Аграфена;Трофимовна;27.09.1995;Москва
ABAVQB;КОПЫЛОВА;Глафира;Максимовна;19.04.1995;Москва
ABAUEN;КОПЫЛОВА;Груша;Гекторовна;25.10.1995;Москва
ABAWT1;КОПЫЛОВА;Екатерина;Владленовна;27.08.1994;Москва
ABAVLG;КОПЫЛОВА;Зоя;Созоновна;05.03.1995;Москва
ABAX2H;КОПЫЛОВА;Ядвига;Тихоновна;02.04.1995;Москва
ABAUFG;КОРНИЛОВА;Анжелика;Альвиановна;07.09.1995;Москва
ABAWMG;КОРНИЛОВА;Гера;Гаспаровна;17.04.1994;Москва
ABAUAH;КОРНИЛОВА;Ирма;Аполлоновна;28.08.1995;Москва
ABAV23;КОРНИЛОВА;Карина;Гарольдовна;26.05.1994;Москва
ABAW3J;КОРНИЛОВА;Томила;Харитоновна;31.08.1993;Москва
ABAWFX;КОРНИЛОВА;Фая;Данииловна;26.12.1993;Москва
ABAX4D;КОРНИЛОВА;Янита;Мартыновна;24.06.1995;Москва
ABAWX5;КОРОЛЁВА;Астра;Трофимовна;19.12.1994;Москва
ABAWHZ;КОРОЛЁВА;Елена;Вячеславовна;10.04.1994;Москва
ABAW7H;КОРОЛЁВА;Линда;Александровна;02.11.1993;Москва
ABAVW4;КОРОЛЁВА;Оксана;Викторовна;06.09.1995;Москва
ABAUDZ;КОРОЛЁВА;Ульяна;Рунаровна;28.10.1995;Москва
ABAX59;КОРОЛЁВА;Устина;Романовна;28.07.1995;Москва
ABATZ9;КОСТИНА;Алла;Гвидоновна;26.02.1995;Москва
ABAWZ7;КОСТИНА;Альберта;Родионовна;31.12.1994;Москва
ABAUVA;КОСТИНА;Амина;Гранитовна;15.01.1994;Москва
ABAV66;КОСТИНА;Кристина;Анваровна;04.08.1994;Москва
ABAUAP;КОСТИНА;Милена;Альбиновна;14.08.1995;Москва
ABAUGC;КОСТИНА;Ростислава;Ярославовна;10.12.1995;Москва
ABAUZZ;КОСТИНА;Эсмеральда;Варламовна;30.04.1994;Москва
ABAV6J;КОСТИНА;Ядвига;Константиновна;01.08.1994;Москва
ABAWZM;КОТОВА;Алеся;Куприяновна;17.01.1995;Москва
ABAX11;КОТОВА;Анита;Рюриковна;24.01.1995;Москва
ABAUXC;КОТОВА;Аурелия;Борисовна;07.04.1994;Москва
ABAW2B;КОТОВА;Лейла;Ренальдовна;27.12.1995;Москва
ABAWPX;КОТОВА;Лилия;Алевтиновна;04.08.1994;Москва
ABAX32;КОТОВА;Майя;Радамесовна;10.05.1995;Москва
ABAV6B;КОТОВА;Юна;Евграфовна;24.08.1994;Москва
ABAUNC;КОШЕЛЕВА;Ариадна;Артамоновна;20.10.1993;Москва
ABAVDN;КОШЕЛЕВА;Биргит;Арнольдовна;26.10.1994;Москва
ABAW4G;КОШЕЛЕВА;Владислава;Гамлетовна;14.11.1995;Москва
ABAUG9;КОШЕЛЕВА;Глафира;Трофимовна;06.12.1995;Москва
ABAU0P;КОШЕЛЕВА;Злата;Атеистовна;22.03.1995;Москва
ABAVH7;КОШЕЛЕВА;Линда;Рашидовна;09.02.1995;Москва
ABAVA2;КОШЕЛЕВА;Мария;Гаврииловна;11.10.1994;Москва
ABAVAH;КОШЕЛЕВА;Эрика;Якуновна;20.11.1994;Москва
ABAWS9;КОШЕЛЕВА;Юзефа;Гранитовна;07.09.1994;Москва
ABAW1M;КРАСИЛЬНИКОВА;Ариадна;Рустэмовна;30.08.1993;Москва
ABAUL8;КРАСИЛЬНИКОВА;Арина;Ивановна;26.09.1993;Москва
ABAX3N;КРАСИЛЬНИКОВА;Гера;Робинзоновна;25.04.1995;Москва
ABAVJQ;КРАСИЛЬНИКОВА;Инара;Робинзоновна;26.01.1995;Москва
ABAX6D;КРАСИЛЬНИКОВА;Лола;Иакинфовна;07.09.1995;Москва
ABATZV;КРАСИЛЬНИКОВА;Марица;Адамовна;17.03.1995;Москва
ABAVRC;КРАСИЛЬНИКОВА;Милена;Вадимовна;17.05.1995;Москва
ABAU07;КРАСИЛЬНИКОВА;Павла;Ефимовна;18.03.1995;Москва
ABAX67;КРАСИЛЬНИКОВА;Римма;Гелиановна;19.09.1995;Москва
ABAWCK;КРАСИЛЬНИКОВА;Томила;Валентиновна;15.12.1993;Москва
ABAWL4;КРЫЛОВА;Александра;Арвидовна;31.03.1994;Москва
